VariableCode,RegionCode,YearCode,AggValue
pop,ARG,2014,42.63751100000000000
rgdpo,ARG,2015,913103.50000000000000000
pop,ARG,2015,43.07541600000000000
rgdpo,ARG,2016,908771.31250000000000000
pop,ARG,2016,43.50846000000000000
rgdpo,ARG,2017,1022513.25000000000000000
pop,ARG,2017,43.93714000000000000
rgdpo,ARG,2018,1021129.31250000000000000
pop,ARG,2018,44.36115000000000000
rgdpo,ARG,2019,977420.56250000000000000
pop,ARG,2019,44.78067700000000000
rgdpo,COM,1990,1669.53503417969000000
pop,COM,1990,0.41159400000000000
rgdpo,COM,1991,1597.74206542969000000
pop,COM,1991,0.42387200000000000
rgdpo,COM,1992,1691.99804687500000000
pop,COM,1992,0.43644800000000000
rgdpo,COM,1993,1640.51318359375000000
pop,COM,1993,0.44927400000000000
rgdpo,COM,1994,1499.79858398438000000
pop,COM,1994,0.46227700000000000
rgdpo,COM,1995,1775.00878906250000000
pop,COM,1995,0.47539400000000000
rgdpo,COM,1996,1724.68359375000000000
pop,COM,1996,0.48862700000000000
rgdpo,COM,1997,1784.79052734375000000
pop,COM,1997,0.50195300000000000
rgdpo,COM,1998,1635.73901367188000000
pop,COM,1998,0.51538500000000000
rgdpo,COM,1999,1648.26196289063000000
pop,COM,1999,0.52884800000000000
rgdpo,MAR,1990,112781.96875000000000000
pop,MAR,1990,24.80746200000000000
rgdpo,MAR,1991,125825.64062500000000000
pop,MAR,1991,25.26040400000000000
rgdpo,MAR,1992,126671.17968750000000000
pop,MAR,1992,25.71140600000000000
rgdpo,MAR,1993,128341.05468750000000000
pop,MAR,1993,26.15520300000000000
rgdpo,MAR,1994,143799.51562500000000000
pop,MAR,1994,26.58447800000000000
rgdpo,MAR,1995,142082.67187500000000000
pop,MAR,1995,26.99425000000000000
rgdpo,MAR,1996,166334.37500000000000000
pop,MAR,1996,27.38347300000000000
rgdpo,MAR,1997,154412.59375000000000000
pop,MAR,1997,27.75457100000000000
rgdpo,MAR,1998,155596.85937500000000000
pop,MAR,1998,28.11044300000000000
rgdpo,MAR,1999,149078.53125000000000000
pop,MAR,1999,28.45550900000000000
rgdpo,MAR,2000,143535.59375000000000000
pop,MAR,2000,28.79367900000000000
rgdpo,MAR,2001,146763.98437500000000000
pop,MAR,2001,29.12633000000000000
rgdpo,MAR,2002,144826.00000000000000000
pop,MAR,2002,29.45476800000000000
rgdpo,MAR,2003,150061.53125000000000000
pop,MAR,2003,29.78288400000000000
rgdpo,MAR,2004,149634.53125000000000000
pop,MAR,2004,30.11521400000000000
rgdpo,MAR,2005,148625.57812500000000000
pop,MAR,2005,30.45556100000000000
rgdpo,MAR,2006,161234.73437500000000000
pop,MAR,2006,30.80468300000000000
rgdpo,MAR,2007,170123.03125000000000000
pop,MAR,2007,31.16367300000000000
rgdpo,MAR,2008,191486.21875000000000000
pop,MAR,2008,31.53681100000000000
rgdpo,MAR,2009,209099.28125000000000000
pop,MAR,2009,31.92908700000000000
rgdpo,MAR,2010,223102.84375000000000000
pop,MAR,2010,32.34338900000000000
rgdpo,MAR,2011,249932.96875000000000000
pop,MAR,2011,32.78185300000000000
rgdpo,MAR,2012,255685.46875000000000000
pop,MAR,2012,33.24190000000000000
rgdpo,MAR,2013,257672.00000000000000000
rgdpo,BEN,1990,6713.15576171875000000
pop,BEN,1990,4.97849600000000000
rgdpo,BEN,1991,7069.97216796875000000
pop,BEN,1991,5.14949900000000000
rgdpo,BEN,1992,7308.29785156250000000
pop,BEN,1992,5.33180300000000000
rgdpo,BEN,1993,7512.19482421875000000
pop,BEN,1993,5.52176300000000000
rgdpo,BEN,1994,7038.36132812500000000
pop,BEN,1994,5.71422000000000000
rgdpo,BEN,1995,7774.50390625000000000
pop,BEN,1995,5.90555800000000000
rgdpo,BEN,1996,8177.40087890625000000
pop,BEN,1996,6.09425900000000000
rgdpo,BEN,1997,9048.90722656250000000
pop,BEN,1997,6.28163900000000000
rgdpo,BEN,1998,9477.94531250000000000
pop,BEN,1998,6.47026500000000000
rgdpo,BEN,1999,10388.52246093750000000
pop,BEN,1999,6.66409800000000000
rgdpo,BEN,2000,11639.86621093750000000
pop,BEN,2000,6.86595100000000000
rgdpo,BEN,2001,12474.81542968750000000
pop,BEN,2001,7.07673300000000000
rgdpo,BEN,2002,13779.51074218750000000
pop,BEN,2002,7.29539400000000000
rgdpo,BEN,2003,14682.07324218750000000
pop,BEN,2003,7.52055500000000000
rgdpo,BEN,2004,15695.76953125000000000
pop,BEN,2004,7.75000400000000000
rgdpo,BEN,2005,16488.68945312500000000
pop,BEN,2005,7.98222500000000000
rgdpo,BEN,2006,16917.83789062500000000
pop,BEN,2006,8.21689700000000000
rgdpo,BEN,2007,17956.13085937500000000
pop,BEN,2007,8.45479300000000000
rgdpo,BEN,2008,18489.22070312500000000
pop,BEN,2008,8.69692100000000000
rgdpo,BEN,2009,18522.15234375000000000
pop,BEN,2009,8.94470800000000000
rgdpo,BEN,2010,19116.16992187500000000
pop,BEN,2010,9.19925900000000000
rgdpo,BEN,2011,20438.66796875000000000
pop,BEN,2011,9.46083100000000000
rgdpo,BEN,2012,23201.34570312500000000
pop,BEN,2012,9.72924900000000000
rgdpo,BEN,2013,25688.55078125000000000
pop,BEN,2013,10.00459100000000000
rgdpo,BEN,2014,29128.98632812500000000
pop,BEN,2014,10.28684400000000000
rgdpo,BEN,2015,32494.55078125000000000
pop,BEN,2015,10.57595200000000000
rgdpo,BEN,2016,34382.17187500000000000
pop,BEN,2016,10.87206300000000000
rgdpo,BEN,2017,34319.41796875000000000
pop,BEN,2017,11.17519800000000000
rgdpo,BEN,2018,35813.25390625000000000
pop,BEN,2018,11.48504400000000000
rgdpo,BEN,2019,38295.49609375000000000
pop,BEN,2019,11.80115100000000000
rgdpo,BRB,1990,4125.80761718750000000
pop,BRB,1990,0.26093600000000000
rgdpo,BRB,1991,4363.14892578125000000
pop,BRB,1991,0.26190500000000000
rgdpo,BRB,1992,3306.60473632813000000
pop,BRB,1992,0.26288600000000000
rgdpo,BRB,1993,3489.93481445313000000
pop,BRB,1993,0.26387400000000000
rgdpo,BRB,1994,5760.76123046875000000
pop,BRB,1994,0.26489300000000000
rgdpo,BRB,1995,6294.11669921875000000
pop,BRB,1995,0.26595500000000000
rgdpo,BRB,1996,6741.34765625000000000
pop,BRB,1996,0.26704900000000000
rgdpo,BRB,1997,6281.64941406250000000
pop,BRB,1997,0.26818700000000000
rgdpo,BRB,1998,6565.78369140625000000
pop,BRB,1998,0.26933600000000000
rgdpo,BRB,1999,6513.77636718750000000
pop,BRB,1999,0.27045100000000000
rgdpo,BRB,2000,6407.14208984375000000
pop,BRB,2000,0.27151500000000000
rgdpo,BRB,2001,6275.50097656250000000
pop,BRB,2001,0.27250000000000000
rgdpo,BRB,2002,6215.98925781250000000
pop,BRB,2002,0.27342500000000000
rgdpo,BRB,2003,5736.71386718750000000
pop,BRB,2003,0.27432900000000000
rgdpo,BRB,2004,5944.78271484375000000
pop,BRB,2004,0.27528400000000000
rgdpo,BRB,2005,6088.04150390625000000
pop,BRB,2005,0.27632300000000000
rgdpo,BRB,2006,5707.13183593750000000
pop,BRB,2006,0.27747700000000000
rgdpo,BRB,2007,6052.80908203125000000
pop,BRB,2007,0.27870000000000000
rgdpo,BRB,2008,5582.19042968750000000
pop,BRB,2008,0.27994600000000000
rgdpo,BRB,2009,4945.92382812500000000
pop,BRB,2009,0.28110400000000000
rgdpo,BRB,2010,4747.01904296875000000
pop,BRB,2010,0.28213100000000000
rgdpo,BRB,2011,4333.07421875000000000
pop,BRB,2011,0.28298700000000000
rgdpo,BRB,2012,4045.71215820313000000
pop,BRB,2012,0.28370100000000000
rgdpo,BRB,2013,3726.78466796875000000
pop,BRB,2013,0.28429600000000000
rgdpo,BRB,2014,3727.57373046875000000
pop,BRB,2014,0.28482600000000000
rgdpo,BRB,2015,3620.51538085938000000
pop,BRB,2015,0.28532400000000000
rgdpo,BRB,2016,3592.67993164063000000
pop,BRB,2016,0.28579600000000000
rgdpo,BRB,2017,3378.02661132813000000
pop,BRB,2017,0.28623200000000000
rgdpo,BRB,2018,3442.40258789063000000
pop,BRB,2018,0.28664100000000000
rgdpo,BRB,2019,3506.66796875000000000
pop,BRB,2019,0.28702500000000000
rgdpo,GNB,2016,3160.60473632813000000
pop,GNB,2016,1.78243800000000000
rgdpo,GNB,2017,3486.70898437500000000
pop,GNB,2017,1.82814500000000000
rgdpo,GNB,2018,3420.62841796875000000
pop,GNB,2018,1.87430300000000000
rgdpo,GNB,2019,3554.27905273438000000
rgdpo,BRN,1990,15692.67285156250000000
pop,BRN,1990,0.25872100000000000
rgdpo,BRN,1991,15077.57617187500000000
pop,BRN,1991,0.26621000000000000
rgdpo,BRN,1992,17565.14843750000000000
pop,BRN,1992,0.27389200000000000
rgdpo,BRN,1993,17178.56445312500000000
pop,BRN,1993,0.28168100000000000
rgdpo,BRN,1994,15893.17187500000000000
pop,BRN,1994,0.28945400000000000
rgdpo,BRN,1995,15167.63574218750000000
pop,BRN,1995,0.29711400000000000
rgdpo,BRN,1996,19704.02929687500000000
pop,BRN,1996,0.30462200000000000
rgdpo,BRN,1997,17168.59375000000000000
pop,BRN,1997,0.31195800000000000
rgdpo,BRN,1998,14943.65820312500000000
pop,BRN,1998,0.31914400000000000
rgdpo,BRN,1999,17125.34179687500000000
pop,BRN,1999,0.32621000000000000
rgdpo,BRN,2000,20162.36718750000000000
pop,BRN,2000,0.33316500000000000
rgdpo,BRN,2001,19613.75781250000000000
pop,BRN,2001,0.34003400000000000
rgdpo,BRN,2002,19790.75585937500000000
pop,BRN,2002,0.34678200000000000
rgdpo,BRN,2003,22519.59179687500000000
pop,BRN,2003,0.35329300000000000
rgdpo,BRN,2004,24977.06835937500000000
pop,BRN,2004,0.35943300000000000
rgdpo,BRN,2005,30377.84570312500000000
pop,BRN,2005,0.36511400000000000
rgdpo,BRN,2006,35479.87500000000000000
pop,BRN,2006,0.37026300000000000
rgdpo,BRN,2007,35326.56640625000000000
pop,BRN,2007,0.37496500000000000
rgdpo,BRN,2008,38154.80468750000000000
pop,BRN,2008,0.37942100000000000
rgdpo,BRN,2009,29102.21289062500000000
pop,BRN,2009,0.38390600000000000
rgdpo,BRN,2010,31861.44140625000000000
pop,BRN,2010,0.38864600000000000
rgdpo,BRN,2011,39790.71484375000000000
pop,BRN,2011,0.39368800000000000
rgdpo,BRN,2012,42672.09765625000000000
pop,BRN,2012,0.39898900000000000
rgdpo,BRN,2013,41027.50781250000000000
pop,BRN,2013,0.40442100000000000
rgdpo,BRN,2014,36772.87109375000000000
pop,BRN,2014,0.40976900000000000
rgdpo,BRN,2015,28476.11718750000000000
pop,BRN,2015,0.41490700000000000
rgdpo,BRN,2016,26492.58593750000000000
pop,BRN,2016,0.41980000000000000
rgdpo,BRN,2017,27329.07812500000000000
pop,BRN,2017,0.42447300000000000
rgdpo,BRN,2018,30037.19335937500000000
pop,BRN,2018,0.42896300000000000
rgdpo,BRN,2019,31737.77343750000000000
pop,BRN,2019,0.43328500000000000
rgdpo,COM,2000,1600.54284667969000000
pop,COM,2000,0.54235700000000000
rgdpo,COM,2001,1777.74853515625000000
pop,COM,2001,0.55588800000000000
rgdpo,COM,2002,1818.94812011719000000
pop,COM,2002,0.56947900000000000
rgdpo,COM,2003,1806.03979492188000000
pop,COM,2003,0.58321100000000000
rgdpo,COM,2004,1787.82604980469000000
pop,COM,2004,0.59722800000000000
rgdpo,COM,2005,2029.99853515625000000
pop,COM,2005,0.61162700000000000
rgdpo,COM,2006,2009.58593750000000000
pop,COM,2006,0.62642500000000000
rgdpo,COM,2007,1621.23486328125000000
pop,COM,2007,0.64162000000000000
rgdpo,COM,2008,1751.18237304688000000
pop,COM,2008,0.65722900000000000
rgdpo,COM,2009,1771.61962890625000000
pop,COM,2009,0.67325200000000000
rgdpo,COM,2010,1726.39624023438000000
pop,COM,2010,0.68969200000000000
rgdpo,COM,2011,1929.97497558594000000
pop,COM,2011,0.70656900000000000
rgdpo,COM,2012,2143.79370117188000000
pop,COM,2012,0.72387100000000000
rgdpo,COM,2013,2213.46044921875000000
pop,COM,2013,0.74150500000000000
rgdpo,COM,2014,2282.39257812500000000
pop,COM,2014,0.75939000000000000
rgdpo,COM,2015,2323.47241210938000000
pop,COM,2015,0.77742400000000000
rgdpo,COM,2016,2458.77197265625000000
pop,COM,2016,0.79559200000000000
rgdpo,COM,2017,2552.90258789063000000
pop,COM,2017,0.81389200000000000
rgdpo,COM,2018,2648.43212890625000000
pop,COM,2018,0.83232200000000000
rgdpo,COM,2019,2730.40258789063000000
pop,COM,2019,0.85088600000000000
rgdpo,NER,1990,9713.47363281250000000
pop,NER,1990,8.02659100000000000
rgdpo,NER,1991,9759.13281250000000000
pop,NER,1991,8.28873500000000000
rgdpo,NER,1992,9672.76562500000000000
pop,NER,1992,8.56677000000000000
rgdpo,NER,1993,9699.51171875000000000
pop,NER,1993,8.86028700000000000
rgdpo,NER,1994,9869.45019531250000000
pop,NER,1994,9.16831200000000000
rgdpo,NER,1995,10663.72851562500000000
pop,NER,1995,9.49028800000000000
rgdpo,NER,1996,10622.50683593750000000
pop,NER,1996,9.82659800000000000
rgdpo,NER,1997,10757.56152343750000000
pop,NER,1997,10.17820100000000000
rgdpo,NER,1998,11937.19824218750000000
pop,NER,1998,10.54571600000000000
rgdpo,NER,1999,12097.98242187500000000
pop,NER,1999,10.92991800000000000
rgdpo,NER,2000,11749.57519531250000000
pop,NER,2000,11.33155700000000000
rgdpo,NER,2001,12800.56933593750000000
pop,NER,2001,11.75136500000000000
rgdpo,NER,2002,13484.05273437500000000
pop,NER,2002,12.18998300000000000
rgdpo,NER,2003,14008.30566406250000000
rgdpo,DOM,1990,36452.87890625000000000
pop,DOM,1990,7.13349400000000000
rgdpo,DOM,1991,37118.35546875000000000
pop,DOM,1991,7.27040900000000000
rgdpo,DOM,1992,43368.69921875000000000
pop,DOM,1992,7.40834200000000000
rgdpo,DOM,1993,47489.69140625000000000
pop,DOM,1993,7.54646300000000000
rgdpo,DOM,1994,49964.34765625000000000
pop,DOM,1994,7.68370700000000000
rgdpo,DOM,1995,51053.33984375000000000
pop,DOM,1995,7.81924700000000000
rgdpo,DOM,1996,53062.65625000000000000
pop,DOM,1996,7.95276300000000000
rgdpo,DOM,1997,58751.84765625000000000
pop,DOM,1997,8.08440700000000000
rgdpo,DOM,1998,65983.28906250000000000
pop,DOM,1998,8.21442600000000000
rgdpo,DOM,1999,70425.56250000000000000
pop,DOM,1999,8.34328300000000000
rgdpo,DOM,2000,71091.12500000000000000
pop,DOM,2000,8.47132100000000000
rgdpo,DOM,2001,78671.21875000000000000
pop,DOM,2001,8.59860100000000000
rgdpo,DOM,2002,78946.96093750000000000
pop,DOM,2002,8.72497500000000000
rgdpo,DOM,2003,73253.94531250000000000
pop,DOM,2003,8.85031700000000000
rgdpo,DOM,2004,76323.63281250000000000
pop,DOM,2004,8.97444400000000000
rgdpo,DOM,2005,85803.69531250000000000
pop,DOM,2005,9.09725700000000000
rgdpo,DOM,2006,96746.27343750000000000
pop,DOM,2006,9.21868600000000000
rgdpo,DOM,2007,106525.80468750000000000
pop,DOM,2007,9.33886100000000000
rgdpo,DOM,2008,109337.33593750000000000
pop,DOM,2008,9.45807500000000000
rgdpo,DOM,2009,116354.03906250000000000
pop,DOM,2009,9.57673700000000000
rgdpo,DOM,2010,126976.69531250000000000
pop,DOM,2010,9.69512100000000000
rgdpo,DOM,2011,129846.42187500000000000
pop,DOM,2011,9.81321100000000000
rgdpo,DOM,2012,132363.42187500000000000
pop,DOM,2012,9.93091600000000000
rgdpo,DOM,2013,134532.00000000000000000
pop,DOM,2013,10.04823200000000000
rgdpo,DOM,2014,142295.56250000000000000
pop,DOM,2014,10.16518300000000000
rgdpo,DOM,2015,155887.23437500000000000
pop,DOM,2015,10.28168000000000000
rgdpo,DOM,2016,168131.04687500000000000
pop,DOM,2016,10.39774100000000000
rgdpo,DOM,2017,174065.56250000000000000
pop,DOM,2017,10.51310400000000000
rgdpo,DOM,2018,182312.09375000000000000
pop,DOM,2018,10.62714100000000000
rgdpo,DOM,2019,192514.50000000000000000
pop,DOM,2019,10.73895800000000000
rgdpo,GIN,2002,20679.77539062500000000
pop,GIN,2002,8.58607400000000000
rgdpo,GIN,2003,18282.50390625000000000
pop,GIN,2003,8.75309300000000000
rgdpo,GIN,2004,17592.89648437500000000
pop,GIN,2004,8.92574300000000000
rgdpo,GIN,2005,17967.27539062500000000
pop,GIN,2005,9.10958100000000000
rgdpo,GIN,2006,18618.12695312500000000
pop,GIN,2006,9.30742500000000000
rgdpo,GIN,2007,18718.33984375000000000
pop,GIN,2007,9.51816200000000000
rgdpo,GIN,2008,19298.76562500000000000
pop,GIN,2008,9.73879200000000000
rgdpo,GIN,2009,18333.91406250000000000
pop,GIN,2009,9.96446900000000000
rgdpo,GIN,2010,20600.48242187500000000
pop,GIN,2010,10.19217600000000000
rgdpo,GIN,2011,21889.50000000000000000
pop,GIN,2011,10.42047200000000000
rgdpo,GIN,2012,22976.00781250000000000
pop,GIN,2012,10.65203100000000000
rgdpo,GIN,2013,23624.31835937500000000
pop,GIN,2013,10.89281700000000000
rgdpo,GIN,2014,23069.88476562500000000
pop,GIN,2014,11.15098200000000000
rgdpo,GIN,2015,23850.04101562500000000
pop,GIN,2015,11.43208800000000000
rgdpo,GIN,2016,26310.25585937500000000
pop,GIN,2016,11.73842900000000000
rgdpo,GIN,2017,29231.55273437500000000
pop,GIN,2017,12.06751900000000000
rgdpo,GIN,2018,27591.53515625000000000
pop,GIN,2018,12.41429300000000000
rgdpo,GIN,2019,29205.35156250000000000
pop,GIN,2019,12.77124600000000000
rgdpo,GNB,1990,1656.15356445313000000
pop,GNB,1990,0.97526100000000000
rgdpo,GNB,1991,1668.85571289063000000
pop,GNB,1991,0.99752200000000000
rgdpo,GNB,1992,1372.15368652344000000
pop,GNB,1992,1.02035000000000000
rgdpo,GNB,1993,1631.59863281250000000
pop,GNB,1993,1.04342300000000000
rgdpo,GNB,1994,1819.16076660156000000
pop,GNB,1994,1.06634600000000000
rgdpo,GNB,1995,1844.32641601563000000
pop,GNB,1995,1.08885400000000000
rgdpo,GNB,1996,1942.56115722656000000
pop,GNB,1996,1.11083300000000000
rgdpo,GNB,1997,2255.57690429688000000
pop,GNB,1997,1.13251000000000000
rgdpo,GNB,1998,1894.35241699219000000
pop,GNB,1998,1.15437100000000000
rgdpo,GNB,1999,2171.16479492188000000
pop,GNB,1999,1.17713100000000000
rgdpo,GNB,2000,2128.69311523438000000
pop,GNB,2000,1.20130100000000000
rgdpo,GNB,2001,2166.90576171875000000
pop,GNB,2001,1.22710600000000000
rgdpo,GNB,2002,2107.25268554688000000
pop,GNB,2002,1.25445300000000000
rgdpo,GNB,2003,2127.94482421875000000
pop,GNB,2003,1.28330500000000000
rgdpo,GNB,2004,2208.87207031250000000
pop,GNB,2004,1.31349200000000000
rgdpo,GNB,2005,2212.58007812500000000
rgdpo,ETH,1990,39344.01953125000000000
pop,ETH,1990,47.88786500000000000
rgdpo,ETH,1991,35628.21484375000000000
pop,ETH,1991,49.60996900000000000
rgdpo,ETH,1992,32184.56250000000000000
pop,ETH,1992,51.42358500000000000
rgdpo,ETH,1993,35477.49218750000000000
pop,ETH,1993,53.29556600000000000
rgdpo,ETH,1994,33141.25781250000000000
pop,ETH,1994,55.18099800000000000
rgdpo,ETH,1995,37184.75390625000000000
pop,ETH,1995,57.04790800000000000
rgdpo,ETH,1996,37822.33203125000000000
pop,ETH,1996,58.88353000000000000
rgdpo,ETH,1997,41456.16015625000000000
pop,ETH,1997,60.69744300000000000
rgdpo,ETH,1998,38372.18359375000000000
pop,ETH,1998,62.50772400000000000
rgdpo,ETH,1999,39770.58203125000000000
pop,ETH,1999,64.34301300000000000
rgdpo,ETH,2000,39298.02343750000000000
pop,ETH,2000,66.22480400000000000
rgdpo,ETH,2001,45865.35156250000000000
pop,ETH,2001,68.15942300000000000
rgdpo,ETH,2002,40717.57031250000000000
pop,ETH,2002,70.14209100000000000
rgdpo,ETH,2003,43444.14453125000000000
pop,ETH,2003,72.17058400000000000
rgdpo,ETH,2004,51397.94140625000000000
pop,ETH,2004,74.23950500000000000
rgdpo,ETH,2005,61544.68359375000000000
pop,ETH,2005,76.34631100000000000
rgdpo,ETH,2006,62281.60156250000000000
pop,ETH,2006,78.48920600000000000
rgdpo,ETH,2007,74171.87500000000000000
pop,ETH,2007,80.67434800000000000
rgdpo,ETH,2008,81136.99218750000000000
pop,ETH,2008,82.91623500000000000
rgdpo,ETH,2009,85821.36718750000000000
pop,ETH,2009,85.23391300000000000
rgdpo,ETH,2010,101266.17187500000000000
pop,ETH,2010,87.63996400000000000
rgdpo,ETH,2011,114232.12500000000000000
pop,ETH,2011,90.13992900000000000
rgdpo,ETH,2012,123886.12500000000000000
pop,ETH,2012,92.72698500000000000
rgdpo,ETH,2013,133624.68750000000000000
pop,ETH,2013,95.38579800000000000
rgdpo,ETH,2014,163464.93750000000000000
pop,ETH,2014,98.09426500000000000
rgdpo,ETH,2015,177325.76562500000000000
pop,ETH,2015,100.83545800000000000
rgdpo,ETH,2016,204134.84375000000000000
pop,ETH,2016,103.60346200000000000
rgdpo,ETH,2017,215542.12500000000000000
pop,ETH,2017,106.39992400000000000
rgdpo,ETH,2018,247508.98437500000000000
pop,ETH,2018,109.22441400000000000
rgdpo,ETH,2019,304937.21875000000000000
pop,ETH,2019,112.07873000000000000
rgdpo,MKD,1990,13045.39453125000000000
pop,MKD,1990,1.99622800000000000
rgdpo,MKD,1991,12804.42480468750000000
pop,MKD,1991,1.99330200000000000
rgdpo,MKD,1992,11984.33593750000000000
pop,MKD,1992,1.98865900000000000
rgdpo,MKD,1993,12040.71582031250000000
pop,MKD,1993,1.98402800000000000
rgdpo,MKD,1994,12157.27929687500000000
pop,MKD,1994,1.98170300000000000
rgdpo,MKD,1995,12423.70898437500000000
pop,MKD,1995,1.98325200000000000
rgdpo,MKD,1996,12558.97265625000000000
pop,MKD,1996,1.98944300000000000
rgdpo,MKD,1997,13022.30859375000000000
pop,MKD,1997,1.99959800000000000
rgdpo,MKD,1998,13682.36914062500000000
pop,MKD,1998,2.01205700000000000
rgdpo,MKD,1999,14885.43750000000000000
pop,MKD,1999,2.02439400000000000
rgdpo,MKD,2000,16306.82519531250000000
pop,MKD,2000,2.03481900000000000
rgdpo,MKD,2001,16968.64648437500000000
pop,MKD,2001,2.04284200000000000
rgdpo,MKD,2002,16987.31445312500000000
pop,MKD,2002,2.04892800000000000
rgdpo,MKD,2003,17070.66210937500000000
pop,MKD,2003,2.05342600000000000
rgdpo,MKD,2004,17848.74804687500000000
pop,MKD,2004,2.05704800000000000
rgdpo,MKD,2005,19558.10546875000000000
pop,MKD,2005,2.06027300000000000
rgdpo,MKD,2006,20785.94531250000000000
pop,MKD,2006,2.06313100000000000
rgdpo,MKD,2007,21838.41601562500000000
pop,MKD,2007,2.06542600000000000
rgdpo,MKD,2008,24390.94335937500000000
pop,MKD,2008,2.06731300000000000
rgdpo,MKD,2009,25375.43359375000000000
pop,MKD,2009,2.06903900000000000
rgdpo,MKD,2010,26234.13476562500000000
pop,MKD,2010,2.07074100000000000
rgdpo,MKD,2011,26407.83984375000000000
pop,MKD,2011,2.07248700000000000
rgdpo,MKD,2012,27434.42578125000000000
pop,MKD,2012,2.07427800000000000
rgdpo,MKD,2013,27430.58789062500000000
pop,MKD,2013,2.07606700000000000
rgdpo,MKD,2014,28809.94726562500000000
pop,MKD,2014,2.07777500000000000
rgdpo,MKD,2015,30044.67773437500000000
pop,MKD,2015,2.07932800000000000
rgdpo,MKD,2016,31528.00390625000000000
pop,MKD,2016,2.08074300000000000
rgdpo,MKD,2017,31720.14062500000000000
pop,MKD,2017,2.08199600000000000
rgdpo,MKD,2018,31748.22070312500000000
pop,MKD,2018,2.08295700000000000
rgdpo,MKD,2019,32876.15625000000000000
pop,MKD,2019,2.08345900000000000
rgdpo,QAT,1990,17077.00976562500000000
pop,QAT,1990,0.47627800000000000
rgdpo,QAT,1991,14827.88964843750000000
pop,QAT,1991,0.48735300000000000
rgdpo,QAT,1992,14923.28125000000000000
pop,QAT,1992,0.49539500000000000
rgdpo,QAT,1993,14507.01953125000000000
rgdpo,AGO,1990,35987.32812500000000000
pop,AGO,1990,11.84838600000000000
rgdpo,AGO,1991,33312.19140625000000000
pop,AGO,1991,12.24890100000000000
rgdpo,AGO,1992,38985.78906250000000000
pop,AGO,1992,12.65736600000000000
rgdpo,AGO,1993,33555.55859375000000000
pop,AGO,1993,13.07504900000000000
rgdpo,AGO,1994,35790.53906250000000000
pop,AGO,1994,13.50374700000000000
rgdpo,AGO,1995,31983.10546875000000000
pop,AGO,1995,13.94520600000000000
rgdpo,AGO,1996,40620.82031250000000000
pop,AGO,1996,14.40071900000000000
rgdpo,AGO,1997,41782.32031250000000000
pop,AGO,1997,14.87157000000000000
rgdpo,AGO,1998,43945.71484375000000000
pop,AGO,1998,15.35960100000000000
rgdpo,AGO,1999,42790.30078125000000000
pop,AGO,1999,15.86686900000000000
rgdpo,AGO,2000,36538.80859375000000000
pop,AGO,2000,16.39547300000000000
rgdpo,AGO,2001,39557.39062500000000000
pop,AGO,2001,16.94575300000000000
rgdpo,AGO,2002,44386.85546875000000000
pop,AGO,2002,17.51941700000000000
rgdpo,AGO,2003,48612.57812500000000000
pop,AGO,2003,18.12147900000000000
rgdpo,AGO,2004,58740.80078125000000000
pop,AGO,2004,18.75814500000000000
rgdpo,AGO,2005,79999.51562500000000000
pop,AGO,2005,19.43360200000000000
rgdpo,AGO,2006,106584.08593750000000000
pop,AGO,2006,20.14990100000000000
rgdpo,AGO,2007,121459.44531250000000000
pop,AGO,2007,20.90536300000000000
rgdpo,AGO,2008,150207.28125000000000000
pop,AGO,2008,21.69563400000000000
rgdpo,AGO,2009,115505.34375000000000000
pop,AGO,2009,22.51428100000000000
rgdpo,AGO,2010,159625.23437500000000000
pop,AGO,2010,23.35624600000000000
rgdpo,AGO,2011,201857.65625000000000000
pop,AGO,2011,24.22066100000000000
rgdpo,AGO,2012,229563.23437500000000000
pop,AGO,2012,25.10793100000000000
rgdpo,AGO,2013,242490.28125000000000000
pop,AGO,2013,26.01578100000000000
rgdpo,AGO,2014,254874.67187500000000000
pop,AGO,2014,26.94177900000000000
rgdpo,AGO,2015,224712.60937500000000000
pop,AGO,2015,27.88438100000000000
rgdpo,AGO,2016,218670.64062500000000000
pop,AGO,2016,28.84248900000000000
rgdpo,AGO,2017,230151.34375000000000000
pop,AGO,2017,29.81676600000000000
rgdpo,AGO,2018,233805.06250000000000000
pop,AGO,2018,30.80978700000000000
rgdpo,AGO,2019,227855.71875000000000000
pop,AGO,2019,31.82529500000000000
rgdpo,FJI,1990,5058.06347656250000000
pop,FJI,1990,0.72857300000000000
rgdpo,FJI,1991,4702.45263671875000000
pop,FJI,1991,0.73540100000000000
rgdpo,FJI,1992,4836.32324218750000000
pop,FJI,1992,0.74446900000000000
rgdpo,FJI,1993,4854.12304687500000000
pop,FJI,1993,0.75496300000000000
rgdpo,FJI,1994,5093.61425781250000000
pop,FJI,1994,0.76560900000000000
rgdpo,FJI,1995,4988.99902343750000000
pop,FJI,1995,0.77542500000000000
rgdpo,FJI,1996,5209.19873046875000000
pop,FJI,1996,0.78438600000000000
rgdpo,FJI,1997,5061.17285156250000000
pop,FJI,1997,0.79273600000000000
rgdpo,FJI,1998,4952.20800781250000000
pop,FJI,1998,0.80015700000000000
rgdpo,FJI,1999,5313.34960937500000000
pop,FJI,1999,0.80630300000000000
rgdpo,FJI,2000,5429.41503906250000000
pop,FJI,2000,0.81100600000000000
rgdpo,FJI,2001,5394.96826171875000000
